date,amzn differential,amzn adj close,amzn vol,aapl differential,aapl adj close,aapl vol,googl differential,googl adj close,googl vol,msft differential,msft vol,SMA,SMA,Real Lower Band,Real Upper Band,MACD,nasdaq differential,nasdaq adj close,nasdaq vol,nyse differential,nyse adj close,nyse vol,sp500 differential,sp500 adj close,sp500 vol,tb13 differential,tb13 adj close,tb13 vol,fft 3,fft 6,fft 9
2012-10-01,-3.390000000000015,252.01,2581200.0,-12.110000000000014,83.1872,19414100.0,2.730000000000018,382.0694,6329600.0,-0.3200000000000003,54042700.0,30.2764,30.7213,29.7025,31.7401,-0.1419,-16.780029999999897,3113.530029,1758170000,8.270507999999609,8284.360352,3505080000,3.589966000000004,1444.48999,3505080000,-0.009999999999999995,0.08,0.0,(26.494454810246296-4.335312889847499j),(25.745224202549565-1.2461873241315529j),(24.32107568173793+0.12982460225148038j)
2012-10-02,-2.200000000000017,250.6,2195800.0,-0.5,83.4294,22428300.0,-8.210000000000036,379.667,5574800.0,-0.019999999999999574,43338900.0,30.0579,30.666,29.5532,31.7789,-0.1897,-7.68994100000009,3120.040039,1609570000,10.840820999999778,8295.110352,3321790000,0.7600099999999657,1445.75,3321790000,0.009999999999999995,0.09,0.0,(26.527879677486105-4.363381745585909j),(25.76865294049327-1.2818450269142467j),(24.321865102582894+0.09037530668848547j)
2012-10-03,4.7099999999999795,255.92,2745600.0,6.590000000000032,84.7086,15152900.0,6.779999999999973,382.4305,4412100.0,0.10999999999999943,46655900.0,29.9264,30.641,29.4815,31.8006,-0.209,4.37988200000018,3135.22998,1704050000,-2.8398440000000846,8297.5,3531640000,4.93994100000009,1450.98999,3531640000,0.0,0.085,0.0,(26.561134236861314-4.391147872455776j),(25.791768885392624-1.317147001239906j),(24.32283822841851+0.05086958206323371j)
2012-10-04,4.460000000000036,260.47,2700400.0,-4.4500000000000455,84.122,13240200.0,5.2999999999999545,385.2141,4903400.0,0.07500000000000284,43634900.0,29.875,30.6239,29.4396,31.8082,-0.2082,7.080078000000412,3149.459961,1585190000,48.31054700000095,8376.330078,3615860000,10.320067999999992,1461.400024,3615860000,0.009999999999999995,0.095,0.0,(26.594218640061513-4.418609344059489j),(25.81456928151514-1.3520834503572952j),(24.32399158362903+0.011332095190979954j)
2012-10-05,-2.6899999999999977,258.51,2806500.0,-12.610000000000014,82.3293,21214500.0,-3.060000000000059,385.0135,5466300.0,-0.379999999999999,41133900.0,29.83,30.5527,29.3706,31.7348,-0.2196,-25.02001999999993,3136.189941,1607940000,-26.62988199999927,8384.070313,3172940000,-0.469970000000103,1460.930054,3172940000,0.010000000000000009,0.1,0.0,(26.627133057442173-4.445764255136232j),(25.83705150566015-1.386644678953101j),(24.325321763730802-0.028212467281099475j)
2012-10-08,1.3899999999999864,259.06,1762300.0,-8.710000000000036,80.5101,22785500.0,-3.159999999999968,380.0933,3913200.0,0.14000000000000057,29752000.0,29.7757,30.497,29.2851,31.7089,-0.2315,-8.979980000000069,3112.350098,1186260000,11.129882999999609,8359.110352,2328720000,-5.0500489999999445,1455.880005,2328720000,0.0,0.095,0.0,(26.659877677923088-4.472610721694196j),(25.859213067649765-1.4208210958425493j),(24.32682544012194-0.0677394142879528j)
2012-10-09,-7.710000000000008,250.96,3494800.0,-2.7999999999999545,80.2174,29949900.0,-15.579999999999927,373.197,6000300.0,-0.3999999999999986,45121100.0,29.7071,30.4284,29.116,31.7408,-0.2782,-42.989990000000034,3065.02002,1645740000,-68.58984299999975,8279.110352,3216320000,-14.420043999999962,1441.47998,3216320000,-0.009999999999999995,0.095,0.0,(26.692452708885448-4.499146881141259j),(25.88105161077668-1.4546032166310372j),(24.328499364701816-0.10722406576335643j)
2012-10-10,-7.009999999999991,244.99,3948300.0,1.169999999999959,80.8558,18227000.0,2.699999999999932,373.4328,4075700.0,-0.16999999999999815,47227100.0,29.6343,30.3422,28.9044,31.7801,-0.3355,-14.469970999999987,3051.780029,1788970000,-42.62011700000039,8229.169922,3225060000,-8.919921000000159,1432.560059,3225060000,0.0,0.095,0.0,(26.724858376067793-4.525370892414231j),(25.902564912209233-1.487981666346202j),(24.330340374357732-0.1466417680498255j)
2012-10-11,-3.780000000000001,244.22,3447300.0,-18.399999999999977,79.2397,19502900.0,-1.419999999999959,376.9035,4763000.0,-0.26500000000000057,41488500.0,29.5329,30.2551,28.7157,31.7945,-0.3789,-26.479980999999952,3049.409912,1595020000,-25.240234000000783,8256.589844,3672540000,0.020019999999931315,1432.839966,3672540000,0.0050000000000000044,0.095,0.0,(26.75709492346075-4.551280936106582j),(25.923750883353467-1.5209471820395863j),(24.33234539531483-0.18596790929200055j)
2012-10-12,-0.9699999999999989,242.36,2203200.0,0.15400000000011005,79.4433,16429100.0,-7.100000000000023,373.528,4803500.0,0.23000000000000043,46464700.0,29.4386,30.1725,28.602,31.743,-0.3887,-4.969970999999987,3044.110107,1524840000,-29.30956999999944,8227.080078,3134750000,-4.25,1428.589966,3134750000,0.0050000000000000044,0.1,0.0,(26.789162613200627-4.576875214594649j),(25.944607570172195-1.5534906153572166j),(24.33451144734667-0.22517793480393142j)
2012-10-15,1.3300000000000125,244.18,2959800.0,2.409999999999968,80.0799,15446500.0,-0.9600000000000364,371.6372,6032100.0,0.14000000000000057,42440200.0,29.3643,30.0915,28.5688,31.6143,-0.3672,10.969970999999987,3064.179932,1563440000,48.88964800000031,8293.5,3483810000,11.380004999999983,1440.130005,3483810000,-0.0050000000000000044,0.095,0.0,(26.82106172546172-4.602151952162403j),(25.96513315346128-1.5856029350784233j),(24.336835647843262-0.2642473624007092j)
2012-10-16,-0.9300000000000068,243.94,2204100.0,14.452499999999986,81.9764,19634700.0,4.57000000000005,373.503,4112200.0,0.03999999999999915,47739400.0,29.3129,30.0096,28.5527,31.4665,-0.3478,27.95996100000002,3101.169922,1736930000,92.9697269999997,8386.469727,3568770000,14.609985000000052,1454.920044,3568770000,-0.0049999999999999906,0.1,0.0,(26.85279255834755-4.627109395124602j),(25.98532594908306-1.617275229622077j),(24.33931521573384-0.30315179768475364j)
2012-10-17,4.1200000000000045,247.49,3302700.0,-4.256399999999985,81.323,13894200.0,11.539999999999964,378.9147,4581200.0,0.28999999999999915,44206100.0,29.2857,29.9341,28.565,31.3033,-0.3206,12.740234000000783,3104.1201170000004,1770920000,45.54980499999874,8446.509766,3655320000,6.690063000000009,1460.910034,3655320000,0.0049999999999999906,0.105,0.0,(26.884355427780953-4.651745811948473j),(26.00518440815697-1.6484987095196877j),(24.34194747526159-0.3418669492773551j)
2012-10-18,-2.920000000000016,244.85,5305300.0,-6.9500000000000455,79.8124,17022300.0,-60.539999999999964,348.576,24859900.0,-0.15499999999999758,59238500.0,29.3164,29.86,28.5749,31.1451,-0.3033,-24.89990299999954,3072.8701170000004,2043290000,15.030274000000645,8442.820313,3880030000,-3.599975000000086,1457.339966,3880030000,-0.0050000000000000044,0.095,0.0,(26.915750667392956-4.676059493373859j),(26.024707117207594-1.6792647098546014j),(24.34472985960795-0.38036864398586334j)
2012-10-19,-5.159999999999997,240.0,4395300.0,-21.209999999999923,76.936,26574500.0,-23.790000000000077,341.9506,22941400.0,-0.41000000000000014,90470800.0,29.2679,29.7262,28.5507,30.9016,-0.3544,-60.93994199999952,3005.6201170000004,2225580000,-99.81054699999913,8324.139648,3875170000,-24.150024999999914,1433.189941,3875170000,-0.0050000000000000044,0.09,0.0,(26.94697862841057-4.700048752531787j),(26.043892798269898-1.7095646926666086j),(24.34765991436367-0.4186328418970772j)
2012-10-22,-5.030000000000001,233.78,4500000.0,21.610000000000014,79.9878,19526100.0,-2.7800000000000864,340.3857,8103000.0,-0.7300000000000004,83374000.0,29.1321,29.5743,28.3706,30.778,-0.4415,11.040038999999979,3016.959961,1654130000,8.399414999999863,8329.179688,3216220000,0.6099850000000515,1433.819946,3216220000,0.0,0.09,0.0,(26.978039679543443-4.723711925061511j),(26.062740308952208-1.7393902493213527j),(24.35073530084493-0.45663565138744394j)
2012-10-23,3.259999999999991,234.31,4430800.0,-17.64459999999997,77.3795,25255200.0,8.340000000000032,341.2283,5827300.0,0.28200000000000003,64414800.0,28.9674,29.4441,28.1998,30.6885,-0.501,1.0200199999999313,2990.459961,1830840000,-57.57031300000017,8195.30957,3587670000,-20.630004999999983,1413.109985,3587670000,0.0,0.1,0.0,(27.008934206869412-4.7470473692259985j),(26.081248642456703-1.7687331028438353j),(24.35395379925183-0.4943533440406418j)
2012-10-24,-7.389999999999986,228.49,3678700.0,-4.610000000000014,77.8179,19947400.0,-9.497799999999984,339.6997,4988000.0,-0.2580999999999989,53320400.0,28.7377,29.3257,27.9934,30.6579,-0.5534,-30.120116999999937,2981.699951,1967000000,-40.62988200000109,8179.259765999999,3385970000,-4.4499510000000555,1408.75,3385970000,0.0049999999999999906,0.105,0.0,(27.039662613718935-4.770053466025804j),(26.099416927557478-1.7975851102153646j),(24.357313311667355-0.53176236946326j)
2012-10-25,-8.0,222.92,6741300.0,-10.461999999999989,76.8979,23440200.0,-2.240000000000009,339.9293,4797300.0,-0.3100000000000023,54084300.0,28.5077,29.2169,27.8056,30.6281,-0.5899,-18.919921999999588,2986.1201170000004,1922660000,-19.580078000000867,8211.910156,3512640000,3.2299809999999525,1412.969971,3512640000,0.0050000000000000044,0.11,0.0,(27.070225320558443-4.79272861931141j),(26.117244428536754-1.825938264633363j),(24.36081186489522-0.568839369989336j)
2012-10-26,9.639900000000011,238.24,11367500.0,-5.42999999999995,76.1993,36372600.0,-1.3500000000000227,338.6203,3897600.0,0.3500000000000014,57790000.0,28.3106,29.124,27.7166,30.5314,-0.5855,1.899902000000111,2987.949951,1839700000,-12.60937499999909,8190.200195,3284910000,-1.030029999999897,1411.939941,3284910000,0.0,0.105,0.0,(27.10062276487262-4.815071255893966j),(26.134730545078973-1.8537846977333496j),(24.364447613134647-0.6055611952645531j)
2012-10-31,-3.426899999999989,232.8931,4797600.0,0.44000000000005457,75.1042,18214400.0,0.4375999999999749,341.2021,3070900.0,-0.010000000000001563,69464100.0,28.1741,29.0659,27.6677,30.4641,-0.549,-9.62011799999982,2977.22998,1806780000,31.20019599999887,8221.400391,3577110000,1.1700439999999617,1412.160034,3577110000,-0.010000000000000009,0.105,0.0,(27.130855401045604-4.837079825654447j),(26.151874812123012-1.881116681772532j),(24.368218840490293-0.6419049167010069j)
2012-11-01,-2.0900000000000034,232.14,3905100.0,-1.6801000000000386,75.2581,12903500.0,8.090000000000032,344.8595,4096000.0,0.6750000000000007,72047900.0,28.2991,29.0671,27.6674,30.4668,-0.4364,32.52001999999993,3020.060059,1880140000,79.69043000000056,8311.360352,3929890000,15.390014999999948,1427.589966,3929890000,-0.010000000000000009,0.09,0.0,(27.160923700241135-4.858752801651174j),(26.168676899672885-1.9079266317743202j),(24.372123963316245-0.6778478417934578j)
2012-11-02,-1.5875999999999806,232.4224,3374700.0,-19.090000000000032,72.7678,21406200.0,-6.871999999999957,345.0241,4644100.0,-0.09019999999999939,57131600.0,28.5134,29.0595,27.671,30.4479,-0.3445,-51.72021500000028,2982.1298829999996,1834590000,-100.5,8234.910156,3732480000,-13.390014999999948,1414.199951,3732480000,-0.0050000000000000044,0.09,0.0,(27.190828150281668-4.880088680225775j),(26.185136612566904-1.9342071076332847j),(24.376161532392707-0.7133675282882431j)
2012-11-05,2.2900000000000205,234.33,1846100.0,1.1060999999999694,73.7545,18897700.0,-1.5399999999999636,342.5374,3268500.0,0.00999999999999801,38070800.0,28.7395,29.0485,27.6821,30.415,-0.2581,16.629883000000063,2999.659912,1496210000,22.660155999999915,8240.25,2921040000,3.2399900000000343,1417.26001,2921040000,0.0049999999999999906,0.09,0.0,(27.220569255526375-4.901085981107499j),(26.201253890205535-1.9599508161798755j),(24.380330234933734-0.7484417981958948j)
2012-11-06,2.1500000000000057,237.56,2661300.0,-7.380499999999984,73.531,13389900.0,-3.759999999999991,341.9155,3162400.0,0.03999999999999915,43401500.0,29.0193,29.0404,27.6955,30.3854,-0.1691,8.219970999999987,3011.929932,1782430000,72.09960900000078,8312.349609,3306970000,11.130004999999983,1428.390015,3306970000,-0.0049999999999999906,0.1,0.0,(27.250147536748266-4.921743247515917j),(26.217028806238343-1.9851506132043526j),(24.384628896425863-0.7830487516387444j)
2012-11-07,-3.5892000000000053,232.0608,3624200.0,-15.833100000000059,70.7306,28344600.0,-7.8799999999999955,334.5929,4460100.0,-0.45000000000000284,57871800.0,29.1907,29.0037,27.708,30.2995,-0.1597,-39.16992200000004,2937.290039,2059690000,-103.31054700000004,8138.799805,4356490000,-33.73999099999992,1394.530029,4356490000,-0.010000000000000009,0.09,0.0,(27.279563531010155-4.942059046261984j),(26.23246156820994-2.00979950543941j),(24.389056482295857-0.8171667805249081j)
2012-11-08,-4.8700000000000045,227.35,2982400.0,-22.879999999999995,68.1635,37719500.0,-17.910000000000082,327.1549,5188800.0,-0.3100000000000023,49841800.0,29.2764,28.9576,27.7074,30.2077,-0.1721,-46.510009999999966,2895.580078,1876420000,-86.39013700000032,8050.830078,3779520000,-17.020019000000048,1377.51001,3779520000,-0.0049999999999999906,0.085,0.0,(27.308817791539745-4.962031967847494j),(26.24755251716544-2.0338906525009044j),(24.39361209940749-0.8507745820400889j)
2012-11-09,0.05000000000001137,226.31,3092500.0,6.639999999999986,69.3436,33211200.0,8.379999999999995,332.5415,6221900.0,-0.05000000000000071,43291200.0,29.3178,28.9361,27.6935,30.1788,-0.1782,12.3000490000004,2904.8701170000004,1802580000,32.589844000000085,8053.560059,3647350000,2.299927000000025,1379.849976,3647350000,0.009999999999999995,0.09,0.0,(27.33791088760359-4.981660626562849j),(26.262302127215452-2.057417368786133j),(24.398294997386444-0.8838511719487238j)
2012-11-12,-0.12000000000000455,226.47,2128800.0,-11.319999999999936,68.8074,18421500.0,2.1499999999999773,333.981,2808900.0,-0.7200000000000024,61112300.0,29.1328,28.8999,27.6208,30.1791,-0.2296,-12.129882999999609,2904.25,1379240000,-12.5,8054.040039,2567540000,0.17004399999996167,1380.030029,2567540000,0.0,0.087,0.0,(27.366843404380198-5.0009436605832125j),(26.276711005061067-2.080373125329192j),(24.40310456977292-0.9163758976962726j)
2012-11-13,1.4799999999999898,226.6,2629800.0,3.9880000000000564,68.8161,19033900.0,-3.946800000000053,330.547,3185200.0,0.06950000000000145,131689200.0,28.7885,28.8113,27.3184,30.3042,-0.3575,3.119873000000098,2883.889893,1816260000,6.020019000000502,8023.22998,3455550000,-5.5,1374.530029,3455550000,0.0,0.085,0.0,(27.395615942832116-5.01987973206298j),(26.290779889478927-2.1027515516128257j),(24.408040355001823-0.9483284513043488j)
2012-11-14,-3.5500000000000114,222.95,3034100.0,-8.620000000000005,68.0532,17041800.0,-8.110000000000014,327.2853,3333400.0,-0.3999999999999986,76086100.0,28.3899,28.699,26.9991,30.3989,-0.4735,-50.0,2846.810059,2106590000,-122.58984399999918,7903.419922,4109510000,-19.150024999999914,1355.48999,4109510000,-0.009999999999999995,0.095,0.0,(27.42422911957705-5.038467527228613j),(26.30450965076676-2.1245464373363476j),(24.413102037210148-0.9796888820507642j)
2012-11-15,-1.7010000000000218,220.599,3404700.0,-11.909999999999968,66.6259,28211100.0,-2.740000000000009,324.6321,3694100.0,-0.2193000000000005,50955600.0,27.9329,28.5633,26.6972,30.4293,-0.5732,-10.900146999999833,2836.939941,2010300000,-8.399902000000111,7896.879883,3928870000,-2.0800779999999577,1353.329956,3928870000,-0.015,0.075,0.0,(27.45268356675806-5.056705756469769j),(26.317901290149607-2.1457517341390653j),(24.418289446871647-1.010437608926452j)
2012-11-16,3.9199999999999875,225.23,4352800.0,2.477999999999952,66.8868,45246200.0,1.1899999999999409,324.592,6869500.0,-0.14910000000000068,64083300.0,27.5673,28.4219,26.4136,30.4302,-0.6561,14.229980999999498,2853.1298829999996,2187730000,29.949706999998853,7931.549805,4045910000,6.520019999999931,1359.880005,4045910000,0.0,0.075,0.0,(27.480979931912838-5.074593154428799j),(26.330955939147092-2.1663615572787944j),(24.423602561259006-1.0405554328615998j)
2012-11-19,1.3900000000000148,229.71,3591200.0,25.02030000000002,71.7102,29404200.0,12.509999999999991,335.1395,4731600.0,-0.07230000000000203,57179300.0,27.2698,28.2856,26.2251,30.3461,-0.697,30.070067999999992,2916.070068,1767240000,78.04003900000043,8080.290039,3374800000,27.010009999999966,1386.890015,3374800000,0.0,0.075,0.0,(27.509118877842006-5.092128480088509j),(26.343674858902016-2.1863701872649286j),(24.429041504733544-1.0700235487132466j)
2012-11-20,3.780000000000001,233.78,2771700.0,-10.996599999999944,71.0996,22955500.0,0.4600000000000364,336.0223,4173200.0,-0.05000000000000071,47070400.0,26.967,28.153,26.0626,30.2433,-0.7225,5.949951999999939,2916.679932,1588750000,15.050293000000238,8086.410156,3207160000,0.9901129999998375,1387.810059,3207160000,0.0,0.085,0.0,(27.53710108247659-5.109310516858286j),(26.356059439470577-2.2057720714456894j),(24.434606548863155-1.0988235570069742j)
2012-11-21,4.189999999999998,238.03,2959300.0,-2.5499999999999545,71.1993,13321500.0,-3.1200000000000045,333.9659,4220100.0,0.23999999999999844,66360300.0,26.7855,28.0725,25.9338,30.2112,-0.7151,7.410155999999915,2926.550049,1430060000,17.040039000000434,8112.180176000001,2667090000,3.2399900000000343,1391.030029,2667090000,0.0,0.09,0.0,(27.5649272387445-5.126138072658478j),(26.36811119907455-2.2245618255490403j),(24.440298112368804-1.1269374754252484j)
2012-11-23,-0.009999999999990905,239.88,1776800.0,4.330000000000041,72.4416,9743800.0,-2.0,335.0192,1843100.0,0.46999999999999886,57845700.0,26.8728,28.0582,25.9138,30.2027,-0.6413,23.229980999999498,2966.850098,792750000,75.12988299999961,8225.509766,1504960000,18.119995000000017,1409.150024,1504960000,0.0049999999999999906,0.09,0.0,(27.59259805443623-5.142609980003135j),(26.37983178331587-2.2427342351769206j),(24.446116760900424-1.1543477500353654j)
2012-11-26,3.230000000000018,243.62,4178300.0,13.629999999999995,74.727,22520700.0,-5.290000000000077,331.5986,4404700.0,-0.15499999999999758,85198700.0,26.9506,28.0267,25.8631,30.1903,-0.6013,15.760009000000082,2976.780029,1641710000,4.560547000000952,8197.570313,2948960000,-2.8599850000000515,1406.290039,2948960000,0.0,0.09,0.0,(27.620114252069605-5.158725096080975j),(26.391222964353748-2.260284257252276j),(24.452063206642933-1.1810372662498398j)
2012-11-27,0.1817000000000064,243.4017,3048500.0,-4.769999999999982,74.1249,19047500.0,10.540000000000077,336.3934,5012300.0,-0.27990000000000137,45018600.0,27.0105,27.9876,25.787,30.1882,-0.5875,-6.770019999999931,2967.790039,1763320000,-36.689940999999635,8150.77002,3323120000,-7.350097999999889,1398.939941,3323120000,0.0,0.095,0.0,(27.647476568753724-5.174482302834685j),(26.402286640044952-2.2772070214185933j),(24.458138307753465-1.2069893595125292j)
2012-11-28,4.660000000000025,247.11,2743400.0,5.670000000000073,73.8917,18602300.0,15.659999999999968,342.8935,6077900.0,0.34999999999999787,53018400.0,27.1304,27.9628,25.7463,30.1793,-0.5476,39.76000900000008,2991.780029,1725550000,93.65039100000013,8207.360352,3359250000,11.160033999999996,1409.930054,3359250000,-0.0030000000000000027,0.092,0.0,(27.674685756051968-5.189880507038499j),(26.41302483304735-2.29349783139149j),(24.464343067630725-1.2321878257037477j)
2012-11-29,3.219999999999999,251.27,5310500.0,-0.8550000000000182,74.7054,18382100.0,4.110000000000014,347.0162,5547400.0,-0.16000000000000014,69551400.0,27.1621,27.9028,25.6484,30.1572,-0.5428,6.6201169999999365,3012.030029,1758440000,19.180664999999863,8256.070313,3356850000,5.989990000000034,1415.949951,3356850000,-0.009999999999999995,0.08,0.0,(27.701742579844314-5.204918640374026j),(26.423439689887328-2.3091521662619767j),(24.470678634018-1.256616931257876j)
2012-11-30,1.670000000000016,252.05,3797400.0,-1.509999999999991,74.1883,13975700.0,7.060000000000059,350.2662,6320800.0,-0.4350000000000023,83690200.0,27.1486,27.8111,25.5117,30.1105,-0.5596,-3.0100099999999657,3010.23999,2194240000,6.179688000000169,8260.429688,3966000000,0.23010299999987183,1416.180054,3966000000,0.0,0.075,0.0,(27.728647820188666-5.219595659504391j),(26.43353347999135-2.324165681751091j),(24.47714629794098-1.280261422987199j)
2012-12-03,-2.210899999999981,250.3291,2990600.0,-7.459999999999923,74.3036,13010000.0,-6.990000000000009,348.7014,4380600.0,-0.3506,53173800.0,27.0742,27.6642,25.4255,29.9028,-0.5812,-27.010009999999966,3002.199951,1667330000,-36.889649000000645,8223.540039,3074280000,-6.880004999999983,1409.459961,3074280000,-0.0030000000000000027,0.077,0.0,(27.755402271181506-5.233910546146612j),(26.44330859468209-2.338534211415477j),(24.483747492481886-1.3031065376057631j)
2012-12-04,2.548100000000005,252.4881,3114700.0,-5.954599999999914,72.9924,19895300.0,-3.9700000000000273,346.5849,3979400.0,-0.129999999999999,49777500.0,26.8842,27.5152,25.3704,29.6599,-0.5963,-3.75,2996.689941,1781760000,-0.7900389999995241,8223.870117,3247710000,-2.4099120000000767,1407.050049,3247710000,0.0,0.09,0.0,(27.78200674081765-5.2478623071422374j),(26.452767546139498-2.3522537678036226j),(24.490483791391775-1.3251380109473665j)
2012-12-05,1.5200000000000102,253.96,2852200.0,-30.117700000000013,68.2956,37308500.0,-4.329999999999927,344.9749,3721000.0,0.2900000000000027,68283800.0,26.7821,27.3742,25.4237,29.3247,-0.5773,-19.5,2973.699951,1800820000,30.200195999999778,8264.799805,4253920000,2.2299800000000687,1409.280029,4253920000,0.0,0.09,0.0,(27.80846205084929-5.261449974526267j),(26.46191296632732-2.365320543562438j),(24.49735690754254-1.346342086871904j)
2012-12-06,0.37000000000000455,253.37,3557900.0,18.304499999999962,69.367,42043300.0,3.5399999999999636,346.635,2921600.0,-0.0849999999999973,39182300.0,26.7313,27.2249,25.6067,28.8432,-0.5515,21.280029999999897,2989.27002,1713460000,15.87011800000073,8280.929688,3229700000,4.5098870000001625,1413.939941,3229700000,0.0030000000000000027,0.09,0.0,(27.834769036644225-5.274672605594295j),(26.4707476058854-2.3777309124938353j),(24.50436869122061-1.3667055258545013j)
2012-12-07,-0.8718999999999824,253.2681,2170300.0,-20.149999999999977,67.5931,28108600.0,-10.789999999999964,343.1643,3834700.0,-0.365000000000002,46162100.0,26.6021,27.0999,25.6809,28.519,-0.5465,-21.64990200000011,2978.040039,1613570000,19.700195999999778,8314.299805,3125160000,4.119995000000017,1418.069946,3125160000,0.0,0.08,0.0,(27.86092854704329-5.287529282967936j),(26.479274332988272-2.389481430561064j),(24.51152112826445-1.386215613252106j)
2012-12-10,-5.329999999999984,247.77,3503800.0,4.8209000000000515,67.1584,22517300.0,0.029999999999972715,343.7712,2730600.0,0.38000000000000256,47031100.0,26.6006,27.0109,25.8151,28.2066,-0.4977,13.770019999999931,2986.959961,1528430000,11.629882999999609,8322.679688,2999430000,0.4801029999998718,1418.550049,2999430000,-0.0050000000000000044,0.075,0.0,(27.886941444217147-5.300019114658441j),(26.487496132170424-2.4005688368444478j),(24.518816338047895-1.404860167242297j)
2012-12-11,2.1899999999999977,250.69,4185200.0,1.6180000000000518,68.6246,21155200.0,6.8799999999999955,349.5189,5369800.0,0.2699999999999996,52282800.0,26.7013,26.939,26.0462,27.8317,-0.4235,16.870116999999937,3022.300049,1921860000,23.75,8366.469727,3650230000,9.28991700000006,1427.839966,3650230000,-0.0020000000000000018,0.075,0.0,(27.912808603522244-5.312141234128607j),(26.49541610311876-2.4109900544463585j),(24.52625657131163-1.4226275464294786j)
2012-12-12,0.6899999999999977,251.76,2628100.0,-8.769999999999982,68.322,17398000.0,-1.6700000000000728,349.86,4847100.0,-0.2900000000000027,43966300.0,26.8171,26.8923,26.1902,27.5944,-0.3669,-20.119873000000098,3013.810059,1756220000,-7.379882999999609,8380.879883,3709050000,0.6400140000000647,1428.47998,3709050000,-0.017,0.06,0.0,(27.938530913356033-5.32389480035289j),(26.50303745943266-2.4207421913450733j),(24.533844207845267-1.4395066571135744j)
2012-12-13,0.13999999999998636,251.25,2460200.0,-1.4599999999999227,67.1418,22330700.0,-13.219999999999914,352.4379,6882900.0,-0.21000000000000085,45080100.0,26.9229,26.8933,26.19,27.5965,-0.3287,-15.670165999999881,2992.159912,1833990000,-39.54980400000022,8338.320313,3349960000,-9.030029000000013,1419.449951,3349960000,-0.008,0.052,0.0,(27.96410927501161-5.335278997875751j),(26.510363527352105-2.4298225411973613j),(24.541581754022342-1.4554869602167944j)
2012-12-14,-0.9200000000000159,249.19,2526900.0,-4.956000000000017,64.6199,36056400.0,2.79320000000007,352.0684,4255900.0,-0.3000000000000007,42077500.0,26.9429,26.8918,26.188,27.5956,-0.319,-5.619873000000098,2971.330078,1786980000,2.75,8333.75,3210170000,-5.869995000000017,1413.579956,3210170000,-0.023,0.025,0.0,(27.989544602531485-5.346293036868243j),(26.517397744454442-2.4382285840895292j),(24.54947184019121-1.4705584778640797j)
2012-12-17,4.050000000000011,253.86,2277000.0,9.900000000000034,65.7653,27057400.0,15.279999999999973,361.5059,6064700.0,0.3049999999999997,42046100.0,26.9957,26.9125,26.2116,27.6135,-0.285,35.10009799999989,3010.600098,1911420000,60.389648999998826,8407.009766,3455610000,16.819946000000073,1430.359985,3455610000,-0.006000000000000002,0.022,0.0,(28.01483782256079-5.356936153182792j),(26.52414365832017-2.445957987236719j),(24.55751721792417-1.484711799613145j)
2012-12-18,5.829999999999984,260.4,4961000.0,8.899999999999977,67.6755,22345900.0,4.470000000000027,361.6514,6003700.0,0.3099999999999987,50486900.0,27.1536,26.962,26.2325,27.6915,-0.2181,33.70996100000002,3054.530029,2022130000,78.26953099999992,8499.349609,4302240000,16.320067999999992,1446.790039,4302240000,0.015,0.055,0.0,(28.039989874199776-5.367207608406219j),(26.530604925168255-2.453008605630287j),(24.565720757128002-1.4979380883302196j)
2012-12-19,-3.3100000000000023,257.99,2300000.0,-5.160000000000082,66.7134,16048900.0,-0.6000000000000227,361.1699,3833300.0,-0.38000000000000256,53519900.0,27.2064,26.9897,26.2537,27.7257,-0.1831,-14.669922000000042,3044.360107,1933270000,-35.52929600000061,8463.820313,3869800000,-10.979980000000069,1435.810059,3869800000,0.0,0.045,0.0,(28.06500170885561-5.377106689910986j),(26.53678530846156-2.459378482633083j),(24.574085443018664-1.5102290857078464j)
2012-12-20,3.1399999999999864,261.5,2584600.0,-8.269800000000032,66.1329,17203200.0,-0.8999999999999773,362.2984,3310600.0,0.3200000000000003,52607300.0,27.2579,27.0359,26.2555,27.8163,-0.124,0.08984400000008463,3050.389893,1691190000,52.609375,8516.429688,3686580000,7.87988200000018,1443.689941,3686580000,0.0050000000000000044,0.05,0.0,(28.08987429009359-5.3866327109046175j),(26.54268867748278-2.4650658505224374j),(24.5826143729633-1.521577117421243j)
2012-12-21,-0.8999999999999773,256.92,4704600.0,6.860000000000014,65.8286,21295300.0,1.6599999999999682,358.923,7044900.0,0.0,98776500.0,27.2879,27.0597,26.261,27.8585,-0.0947,22.409912000000077,3021.01001,2843090000,0.8007819999984349,8443.150391,5229160000,-13.520019999999931,1430.150024,5229160000,0.0050000000000000044,0.05,0.0,(28.11460859348768-5.3957850104773595j),(26.54831900588151-2.47006913098072j),(24.591310753192758-1.5319750979200315j)
2012-12-24,1.3199999999999932,258.62,984400.0,-0.18200000000001637,65.9349,6276900.0,-5.009999999999991,355.8485,1680100.0,-0.14000000000000057,20842400.0,27.2807,27.0293,26.2835,27.775,-0.1018,-1.2897950000001401,3012.600098,614230000,-7.070311999999831,8420.549805,1248960000,-3.4899900000000343,1426.660034,1248960000,-0.001999999999999995,0.05,0.0,(28.139205606470437-5.404562953648034j),(26.55368037019295-2.4743869355333494j),(24.60017789538789-1.5414165348523727j)
